h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,years_since_2020,is_post_covid,event_intensity_score,month_sin,month_cos,period_sin,period_cos
892a100a143ffff,40.87581066130864,-73.92843958162587,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a147ffff,40.87322221597293,-73.92619548066797,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a14fffff,40.87310878404553,-73.9304825934673,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a157ffff,40.87592401672048,-73.9241522238681,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a163ffff,40.86793219141575,-73.92599466896426,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.19,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a167ffff,40.86534396170859,-73.92375108410893,MD,2026-06-30T12:19:21.907338,0,1,2,0,0,4,0,7,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1.15,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a16bffff,40.86781876542987,-73.93028129811428,MD,2026-06-30T12:19:21.907338,0,2,3,0,0,0,0,5,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1.81,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a16fffff,40.86523061813975,-73.92803747456439,MD,2026-06-30T12:19:21.907338,1,14,8,1,0,0,0,24,10.71,0.0,0.0,0.0,0.0,915.0,35.19230769230769,2.14,38,1.63,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a173ffff,40.87063381502519,-73.92395163135316,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a177ffff,40.868045458487785,-73.92170803364601,MD,2026-06-30T12:19:21.907338,1,5,8,0,1,1,0,16,7.14,0.0,0.0,0.0,0.0,1170.0,43.333333333333336,2.76,30,1.28,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a17bffff,40.87052046553551,-73.92823850540523,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100a1abffff,40.87097290988434,-73.91109097251244,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa03ffff,40.83563082401261,-73.94620933516283,MD,2026-06-30T12:19:21.907338,0,5,1,0,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.71,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa07ffff,40.83304403400936,-73.9439661441233,MD,2026-06-30T12:19:21.907338,1,6,4,0,1,1,0,13,5.8,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,1475.0,54.629629629629626,3.49,99,4.33,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa0fffff,40.832929932681495,-73.94824960396497,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,26,1.1,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa13ffff,40.8383317659165,-73.94416883474422,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.22,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa17ffff,40.83574484906225,-73.9419256306854,MD,2026-06-30T12:19:21.907338,0,1,1,0,0,1,0,3,1.34,0.0,0.0,0.0,0.0,534.0,19.77777777777778,1.22,29,1.24,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa1bffff,40.83821765847589,-73.94845277751078,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa23ffff,40.827756650865005,-73.94376349920985,MD,2026-06-30T12:19:21.907338,0,4,1,0,0,0,0,5,2.23,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,54,2.34,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa27ffff,40.825170076706165,-73.94152082367361,MD,2026-06-30T12:19:21.907338,0,0,6,0,0,0,0,6,2.68,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,20,0.84,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa2bffff,40.82764255564847,-73.94804647623538,MD,2026-06-30T12:19:21.907338,0,14,2,1,0,1,0,18,8.04,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,74,3.22,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa2fffff,40.825056063839156,-73.94580356251505,MD,2026-06-30T12:19:21.907338,1,6,3,0,1,1,0,12,5.36,15.67719298245614,36.117543859649125,51.79473684210527,6.49,2844.0,98.06896551724138,6.8,56,2.43,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa33ffff,40.83045728848852,-73.9417232043568,MD,2026-06-30T12:19:21.907338,1,2,4,0,2,1,0,10,4.46,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,379.0,15.16,0.85,33,1.41,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa37ffff,40.82787058747249,-73.93948051582804,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,0,0,1,0.45,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,8,0.31,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa3bffff,40.83034326953091,-73.94600642596188,MD,2026-06-30T12:19:21.907338,0,2,1,0,0,1,0,4,1.79,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,58,2.52,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa67ffff,40.82752830182389,-73.95232944685671,MD,2026-06-30T12:19:21.907338,0,2,1,0,0,0,0,3,1.34,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,41,1.77,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa6fffff,40.82741388939224,-73.956612411026,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa77ffff,40.83022909194472,-73.95028964118484,MD,2026-06-30T12:19:21.907338,0,5,1,0,0,0,0,6,2.68,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,14,0.57,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa83ffff,40.84114663080507,-73.93784390887458,MD,2026-06-30T12:19:21.907338,1,6,4,0,0,2,0,13,5.8,0.0,0.0,0.0,0.0,2812.0,104.14814814814817,6.72,29,1.24,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa87ffff,40.83855950472946,-73.93560093016777,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,2,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.28,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa8bffff,40.841032758371604,-73.9421281026748,MD,2026-06-30T12:19:21.907338,1,0,2,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2.78,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa8fffff,40.838445714668026,-73.93988488561392,MD,2026-06-30T12:19:21.907338,1,6,2,0,1,1,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.41,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa93ffff,40.84384759745182,-73.93580270043314,MD,2026-06-30T12:19:21.907338,0,1,2,1,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa97ffff,40.84126034452796,-73.9335597087806,MD,2026-06-30T12:19:21.907338,0,1,1,0,0,0,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.57,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aa9bffff,40.84373380135632,-73.94008713892036,MD,2026-06-30T12:19:21.907338,0,11,5,1,0,0,0,17,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2.34,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aaa3ffff,40.83327176071689,-73.93539920540775,MD,2026-06-30T12:19:21.907338,0,0,4,2,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aaabffff,40.833157976688156,-73.93968267792162,MD,2026-06-30T12:19:21.907338,0,1,1,0,1,0,0,3,1.34,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,27,1.15,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aaafffff,40.83057114881659,-73.93743997641748,MD,2026-06-30T12:19:21.907338,1,0,1,1,0,0,0,3,1.34,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,379.0,14.037037037037036,0.85,43,1.86,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aabbffff,40.83585871544231,-73.93764191987003,MD,2026-06-30T12:19:21.907338,0,0,4,0,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1.55,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aac7ffff,40.84091872722853,-73.94641229013342,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100aad7ffff,40.843619846530686,-73.94437157108808,MD,2026-06-30T12:19:21.907338,0,2,1,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab0bffff,40.81741062149575,-73.9347943040059,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab43ffff,40.8198832137709,-73.94131848862035,MD,2026-06-30T12:19:21.907338,0,2,6,0,0,3,0,11,4.91,46.46491228070175,57.38596491228069,103.85087719298244,13.02,0.0,0.0,0.0,56,2.43,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab47ffff,40.81729685555669,-73.93907632837534,MD,2026-06-30T12:19:21.907338,0,1,6,0,0,1,0,8,3.57,32.522807017543855,36.321052631578944,68.8438596491228,8.63,0.0,0.0,0.0,68,2.96,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab4bffff,40.819769206993115,-73.94560074480687,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,0,0,1,0.45,46.46491228070175,57.38596491228069,103.85087719298244,13.02,0.0,0.0,0.0,103,4.51,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab4fffff,40.81718293108762,-73.94335834644366,MD,2026-06-30T12:19:21.907338,0,3,1,1,1,0,0,6,2.68,46.46491228070175,57.38596491228069,103.85087719298244,13.02,0.0,0.0,0.0,84,3.67,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab53ffff,40.82258354707676,-73.93927839931774,MD,2026-06-30T12:19:21.907338,0,7,13,1,0,0,0,21,9.38,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,66,2.87,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab57ffff,40.81999706199917,-73.93703622610694,MD,2026-06-30T12:19:21.907338,1,6,4,1,0,0,0,12,5.36,0.0,0.0,0.0,0.0,398.0,16.583333333333332,0.9,58,2.52,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab5bffff,40.82246961653919,-73.94356089998848,MD,2026-06-30T12:19:21.907338,0,10,10,1,0,1,0,22,9.82,15.67719298245614,36.117543859649125,51.79473684210527,6.49,0.0,0.0,0.0,126,5.52,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab63ffff,40.81201051296794,-73.93887430298544,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,32.522807017543855,36.321052631578944,68.8438596491228,8.63,0.0,0.0,0.0,25,1.06,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab67ffff,40.80942437079848,-73.93663265781983,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2.16,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab6bffff,40.811896594565965,-73.94315583855997,MD,2026-06-30T12:19:21.907338,0,4,4,0,0,0,0,8,3.57,32.522807017543855,36.321052631578944,68.8438596491228,8.63,0.0,0.0,0.0,140,6.14,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab6fffff,40.80931053466442,-73.94091395534198,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,0,0,1,0.45,32.522807017543855,36.321052631578944,68.8438596491228,8.63,0.0,0.0,0.0,63,2.74,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab73ffff,40.814710541918906,-73.93683441921814,MD,2026-06-30T12:19:21.907338,0,1,0,0,0,2,0,3,1.34,32.522807017543855,36.321052631578944,68.8438596491228,8.63,0.0,0.0,0.0,61,2.65,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab77ffff,40.812124272879906,-73.93459276111344,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ab7bffff,40.81459669973843,-73.94111619918161,MD,2026-06-30T12:19:21.907338,1,3,6,0,0,1,0,11,4.91,32.522807017543855,36.321052631578944,68.8438596491228,8.63,1592.0,53.06666666666667,3.78,50,2.16,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100abcbffff,40.82528393098363,-73.9372380785016,MD,2026-06-30T12:19:21.907338,0,0,2,0,0,2,0,4,1.79,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,388.0,16.869565217391305,0.87,62,2.69,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100abcfffff,40.82269731904433,-73.9349958923422,MD,2026-06-30T12:19:21.907338,1,0,0,0,0,1,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100abdbffff,40.82798436546994,-73.93519752613769,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,1.7350877192982457,15.052631578947368,16.787719298245612,2.1,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae03ffff,40.8545384781595,-73.93192096636656,MD,2026-06-30T12:19:21.907338,0,5,2,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae07ffff,40.85195080023437,-73.92967768455331,MD,2026-06-30T12:19:21.907338,0,10,3,0,0,2,0,15,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.53,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae0bffff,40.854424828802834,-73.93620637754152,MD,2026-06-30T12:19:21.907338,0,9,12,0,0,0,0,21,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.88,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae0fffff,40.85183723327225,-73.933962857204,MD,2026-06-30T12:19:21.907338,0,2,4,0,0,2,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.84,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae13ffff,40.85723977346837,-73.92987884367265,MD,2026-06-30T12:19:21.907338,0,1,5,0,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae17ffff,40.854651968703976,-73.92763554896057,MD,2026-06-30T12:19:21.907338,1,1,0,0,0,2,0,4,1.79,0.0,0.0,0.0,0.0,872.0,36.333333333333336,2.04,25,1.06,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae1bffff,40.85712620052877,-73.93416449964211,MD,2026-06-30T12:19:21.907338,0,3,2,0,0,3,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2.34,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae23ffff,40.84666217557272,-73.92947657081449,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.49,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae2bffff,40.84654861458669,-73.93376126025531,MD,2026-06-30T12:19:21.907338,0,2,5,3,0,0,0,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.97,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae2fffff,40.843961234816234,-73.93151825567428,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.84,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae33ffff,40.849363166775795,-73.92743465416692,MD,2026-06-30T12:19:21.907338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
892a100ae3bffff,40.84924968218808,-73.93171958830678,MD,2026-06-30T12:19:21.907338,1,7,22,3,2,0,0,35,15.62,0.0,0.0,0.0,0.0,1605.0,57.32142857142857,3.81,25,1.06,88.325,0.0,14.675,5.466666666666667,20.516666666666666,15.05,1,0,0,0,27,181,6,1,0.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
