h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,event_intensity_score,month_sin,month_cos,period_sin,period_cos,ensemble_log_pred,pedestrians_pred,crowd_score
892a100aa77ffff,40.83022909194472,-73.95028964118484,PM,2026-06-29T17:08:39.271921,0,5,1,0,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.84,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.213488851391002,3689.4,84.0
892a100aa83ffff,40.84114663080507,-73.93784390887458,PM,2026-06-29T17:08:39.271921,1,6,4,0,0,2,0,13,5.8,0.0,0.0,0.0,0.0,7040.0,227.0967741935484,16.92,75,3.27,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.251121670548487,3830.9,84.3
892a100aa87ffff,40.83855950472946,-73.93560093016777,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,2,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,3.05,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aa8bffff,40.8410327583716,-73.9421281026748,PM,2026-06-29T17:08:39.271921,1,0,2,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,5.79,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100aa8fffff,40.838445714668026,-73.93988488561392,PM,2026-06-29T17:08:39.271921,1,6,2,0,1,1,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1.5,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.371627818642445,4321.7,85.6
892a100aa93ffff,40.84384759745182,-73.93580270043314,PM,2026-06-29T17:08:39.271921,0,1,2,1,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100aa97ffff,40.84126034452796,-73.9335597087806,PM,2026-06-29T17:08:39.271921,0,1,1,0,0,0,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1.02,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100aa9bffff,40.84373380135632,-73.94008713892036,PM,2026-06-29T17:08:39.271921,0,11,5,1,0,0,0,17,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,3.62,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.25600331880928,3849.7,84.4
892a100aaa3ffff,40.83327176071689,-73.93539920540775,PM,2026-06-29T17:08:39.271921,0,0,4,2,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100aaabffff,40.83315797668816,-73.93968267792162,PM,2026-06-29T17:08:39.271921,0,1,1,0,1,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.078455510191816,3223.2,82.6
892a100aaafffff,40.83057114881659,-73.93743997641748,PM,2026-06-29T17:08:39.271921,1,0,1,1,0,0,0,3,1.34,0.0,0.0,0.0,0.0,450.0,18.0,1.02,71,3.09,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100aabbffff,40.83585871544231,-73.93764191987003,PM,2026-06-29T17:08:39.271921,0,0,4,0,0,0,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,2.83,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100aac7ffff,40.84091872722853,-73.94641229013342,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aad7ffff,40.843619846530686,-73.94437157108808,PM,2026-06-29T17:08:39.271921,0,2,1,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ab0bffff,40.81741062149575,-73.9347943040059,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ab43ffff,40.8198832137709,-73.94131848862035,PM,2026-06-29T17:08:39.271921,0,2,6,0,0,3,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2.3,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ab47ffff,40.81729685555669,-73.93907632837534,PM,2026-06-29T17:08:39.271921,0,1,6,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,3.36,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100ab4bffff,40.81976920699312,-73.94560074480687,PM,2026-06-29T17:08:39.271921,0,1,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,5.39,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a100ab4fffff,40.81718293108762,-73.94335834644366,PM,2026-06-29T17:08:39.271921,0,3,1,1,1,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4.51,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.101646439561685,3298.9,82.8
892a100ab53ffff,40.82258354707676,-73.93927839931774,PM,2026-06-29T17:08:39.271921,0,7,13,1,0,0,0,21,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,4.51,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.268201079285802,3896.9,84.5
892a100ab57ffff,40.81999706199917,-73.93703622610694,PM,2026-06-29T17:08:39.271921,1,6,4,1,0,0,0,12,5.36,0.0,0.0,0.0,0.0,535.0,21.4,1.23,96,4.2,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.213488851391002,3689.4,84.0
892a100ab5bffff,40.82246961653919,-73.94356089998848,PM,2026-06-29T17:08:39.271921,0,10,10,1,0,1,0,22,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,9.23,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.613079295280617,5502.2,88.0
892a100ab63ffff,40.81201051296794,-73.93887430298544,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1.63,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ab67ffff,40.80942437079848,-73.93663265781983,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,3.22,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ab6bffff,40.811896594565965,-73.94315583855997,PM,2026-06-29T17:08:39.271921,0,4,4,0,0,0,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,8.17,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ab6fffff,40.80931053466442,-73.94091395534198,PM,2026-06-29T17:08:39.271921,0,1,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,4.24,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a100ab73ffff,40.814710541918906,-73.93683441921814,PM,2026-06-29T17:08:39.271921,0,1,0,0,0,2,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,3.98,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a100ab77ffff,40.81212427287991,-73.93459276111344,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ab7bffff,40.81459669973843,-73.94111619918161,PM,2026-06-29T17:08:39.271921,1,3,6,0,0,1,0,11,4.91,0.0,0.0,0.0,0.0,2552.0,79.75,6.09,66,2.87,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100abcbffff,40.82528393098363,-73.9372380785016,PM,2026-06-29T17:08:39.271921,0,0,2,0,0,2,0,4,1.79,0.0,0.0,0.0,0.0,532.0,20.46153846153846,1.22,104,4.55,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100abcfffff,40.82269731904433,-73.9349958923422,PM,2026-06-29T17:08:39.271921,1,0,0,0,0,1,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100abdbffff,40.82798436546994,-73.93519752613769,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae03ffff,40.8545384781595,-73.93192096636656,PM,2026-06-29T17:08:39.271921,0,5,2,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.213488851391002,3689.4,84.0
892a100ae07ffff,40.85195080023437,-73.92967768455331,PM,2026-06-29T17:08:39.271921,0,10,3,0,0,2,0,15,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.06,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.299231270401135,4019.8,84.8
892a100ae0bffff,40.854424828802834,-73.93620637754152,PM,2026-06-29T17:08:39.271921,0,9,12,0,0,0,0,21,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.59,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.272052379954394,3912.0,84.6
892a100ae0fffff,40.85183723327225,-73.933962857204,PM,2026-06-29T17:08:39.271921,0,2,4,0,0,2,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.86,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ae13ffff,40.85723977346837,-73.92987884367265,PM,2026-06-29T17:08:39.271921,0,1,5,0,0,0,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100ae17ffff,40.854651968703976,-73.92763554896057,PM,2026-06-29T17:08:39.271921,1,1,0,0,0,2,0,4,1.79,0.0,0.0,0.0,0.0,1569.0,65.375,3.72,56,2.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a100ae1bffff,40.85712620052877,-73.93416449964211,PM,2026-06-29T17:08:39.271921,0,3,2,0,0,3,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,4.02,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ae23ffff,40.84666217557272,-73.92947657081449,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.44,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae2bffff,40.84654861458669,-73.93376126025531,PM,2026-06-29T17:08:39.271921,0,2,5,3,0,0,0,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1.33,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100ae2fffff,40.84396123481624,-73.93151825567428,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1.81,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae33ffff,40.8493631667758,-73.92743465416692,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae3bffff,40.84924968218808,-73.93171958830678,PM,2026-06-29T17:08:39.271921,1,7,22,3,2,0,0,35,15.62,0.0,0.0,0.0,0.0,2437.0,84.03448275862068,5.82,22,0.93,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.672553754838727,5839.4,88.7
892a100ae47ffff,40.85431102063497,-73.94049178243748,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae57ffff,40.85701246875744,-73.93845014935471,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae63ffff,40.849022236697245,-73.9402894378564,PM,2026-06-29T17:08:39.271921,1,2,0,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,3.22,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.723771766301286,2260.5,79.0
892a100ae67ffff,40.84643489484907,-73.93804594344661,PM,2026-06-29T17:08:39.271921,0,12,17,2,0,1,0,32,14.29,0.0,0.0,0.0,0.0,1745.0,62.32142857142857,4.15,51,2.21,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.665140785253183,5796.3,88.6
892a100ae6bffff,40.84890827579608,-73.94457435317035,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae6fffff,40.84632101636079,-73.94233062034051,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae73ffff,40.85172350751847,-73.93824802360152,PM,2026-06-29T17:08:39.271921,1,10,17,1,0,0,0,29,12.95,0.0,0.0,0.0,0.0,1751.0,62.535714285714285,4.16,26,1.1,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.665140785253183,5796.3,88.6
892a100ae77ffff,40.84913603882824,-73.93600451621927,PM,2026-06-29T17:08:39.271921,0,17,18,0,0,0,0,35,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,3.71,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.707924622000307,6049.7,89.0
892a100ae7bffff,40.85160962297397,-73.94253318369793,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2.34,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae83ffff,40.86005445682665,-73.92355058212016,PM,2026-06-29T17:08:39.271921,1,0,0,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,1256.0,46.51851851851852,2.97,19,0.8,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae87ffff,40.85746644284852,-73.92130751315497,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae8bffff,40.85994111917725,-73.92783648908794,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,4,0,4,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.84,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae8fffff,40.85735318757527,-73.92559318149428,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.35,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae93ffff,40.8627557764365,-73.92150775080384,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.59,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae97ffff,40.860167635621885,-73.91926466901354,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,1,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100ae9bffff,40.862642515264525,-73.92579390257816,PM,2026-06-29T17:08:39.271921,0,7,4,0,0,0,0,11,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,3.49,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.25600331880928,3849.7,84.4
892a100aeabffff,40.85206420840385,-73.92539250569736,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aebbffff,40.85476530043531,-73.92335012537147,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aec3ffff,40.86241551630037,-73.934366187585,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aec7ffff,40.85982762267464,-73.932122389869,PM,2026-06-29T17:08:39.271921,1,1,1,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,808.0,35.130434782608695,1.88,47,2.03,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.920316542940375,2751.6,81.0
892a100aecfffff,40.85971396731978,-73.93640828441532,PM,2026-06-29T17:08:39.271921,0,0,0,1,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100aed3ffff,40.86511711567761,-73.93232385882943,PM,2026-06-29T17:08:39.271921,0,0,0,0,1,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.584787703723659,1967.0,77.5
892a100aed7ffff,40.86252909521884,-73.93008004818786,PM,2026-06-29T17:08:39.271921,0,0,0,1,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.28,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d04bffff,40.74498799569922,-73.97269448397236,PM,2026-06-29T17:08:39.271921,0,4,8,1,0,1,0,14,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950,41.92,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.019554132261929,3038.8,82.0
892a100d05bffff,40.74768644890629,-73.97065939959245,PM,2026-06-29T17:08:39.271921,0,1,4,1,1,0,0,7,3.12,16536.0,19870.0,36406.0,24.96,0.0,0.0,0.0,252,11.09,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.078455510191816,3223.2,82.6
