h3_cell,period,tlc_yellow_trips,tlc_yellow_avg_fare,tlc_hvfhv_trips,tlc_hvfhv_avg_fare,tlc_trip_count,tlc_load_score,survey_date
892a10089a7ffff,PM,1.3105263157894735,31.881606425702813,38.93684210526315,23.890835811480574,40.24736842105263,5.05,reference
892a10089abffff,AM,4.7859649122807015,26.876697840982388,47.84736842105262,27.723600049759863,52.633333333333326,6.6,reference
892a10089abffff,EARLY,27.392982456140352,24.382861275536435,80.50526315789473,26.731021987398123,107.89824561403508,13.53,reference
892a10089abffff,EVE,26.24736842105263,24.58804105176157,99.98421052631578,25.66819134629445,126.2315789473684,15.83,reference
892a10089abffff,MD,9.582456140350876,24.511623841159157,60.23157894736842,27.416568435526887,69.81403508771929,8.75,reference
892a10089abffff,NIGHT,19.947368421052637,24.05521842142028,55.14035087719298,25.917201250438204,75.08771929824562,9.41,reference
892a10089abffff,PM,15.549122807017543,24.85622521876565,72.0578947368421,28.163671256023672,87.60701754385964,10.98,reference
892a10089afffff,AM,4.7859649122807015,26.876697840982388,47.84736842105262,27.723600049759863,52.633333333333326,6.6,reference
892a10089afffff,EARLY,27.392982456140352,24.382861275536435,80.50526315789473,26.731021987398123,107.89824561403508,13.53,reference
892a10089afffff,EVE,26.24736842105263,24.58804105176157,99.98421052631578,25.66819134629445,126.2315789473684,15.83,reference
892a10089afffff,MD,9.582456140350876,24.511623841159157,60.23157894736842,27.416568435526887,69.81403508771929,8.75,reference
892a10089afffff,NIGHT,19.947368421052637,24.05521842142028,55.14035087719298,25.917201250438204,75.08771929824562,9.41,reference
892a10089afffff,PM,15.549122807017543,24.85622521876565,72.0578947368421,28.163671256023672,87.60701754385964,10.98,reference
892a10089b3ffff,AM,1.575438596491228,35.629532293986635,35.10175438596491,24.74798330667733,36.67719298245613,4.6,reference
892a10089b3ffff,EARLY,0.9526315789473684,31.246206261510128,34.0578947368421,22.84521866790295,35.01052631578947,4.39,reference
892a10089b3ffff,EVE,0.9070175438596492,32.159690522243714,38.55614035087719,20.782308322336988,39.463157894736845,4.95,reference
892a10089b3ffff,MD,1.329824561403509,31.969340369393137,36.321052631578944,24.638598753803794,37.65087719298245,4.72,reference
892a10089b3ffff,NIGHT,0.5543859649122808,29.73018987341772,18.80175438596491,19.05331622655594,19.35614035087719,2.43,reference
892a10089b3ffff,PM,1.3105263157894735,31.881606425702813,38.93684210526315,23.890835811480574,40.24736842105263,5.05,reference
892a10089b7ffff,AM,1.575438596491228,35.629532293986635,35.10175438596491,24.74798330667733,36.67719298245613,4.6,reference
892a10089b7ffff,EARLY,0.9526315789473684,31.246206261510128,34.0578947368421,22.84521866790295,35.01052631578947,4.39,reference
892a10089b7ffff,EVE,0.9070175438596492,32.159690522243714,38.55614035087719,20.782308322336988,39.463157894736845,4.95,reference
892a10089b7ffff,MD,1.329824561403509,31.969340369393137,36.321052631578944,24.638598753803794,37.65087719298245,4.72,reference
892a10089b7ffff,NIGHT,0.5543859649122808,29.73018987341772,18.80175438596491,19.05331622655594,19.35614035087719,2.43,reference
892a10089b7ffff,PM,1.3105263157894735,31.881606425702813,38.93684210526315,23.890835811480574,40.24736842105263,5.05,reference
892a10089bbffff,AM,4.787719298245614,33.218373465398564,80.01228070175439,24.35886840633683,84.80000000000001,10.63,reference
892a10089bbffff,EARLY,2.789473684210526,29.07776884231189,75.98421052631578,22.58991664000219,78.7736842105263,9.88,reference
892a10089bbffff,EVE,3.310526315789474,29.91657518812916,96.5122807017544,21.33862971739673,99.82280701754388,12.52,reference
892a10089bbffff,MD,4.780701754385965,31.216154678850103,88.43859649122805,24.82926605142305,93.219298245614,11.69,reference
892a10089bbffff,NIGHT,1.6982456140350877,27.6065673293469,45.21228070175438,19.23953940728621,46.91052631578947,5.88,reference
892a10089bbffff,PM,4.885964912280701,31.016948943960337,98.79649122807017,24.784135080417897,103.68245614035088,13.0,reference
892a10089c3ffff,AM,10.0859649122807,24.849612933514997,82.42982456140349,26.89946854201902,92.5157894736842,11.6,reference
892a10089c3ffff,EARLY,11.568421052631578,22.142294159366458,81.53157894736842,27.81340210117807,93.1,11.67,reference
892a10089c3ffff,EVE,39.44912280701754,22.93610433503913,168.03508771929822,28.40118517452452,207.48421052631576,26.01,reference
892a10089c3ffff,MD,22.69122807017544,24.680819772716497,111.96491228070175,30.090240177291363,134.6561403508772,16.88,reference
892a10089c3ffff,NIGHT,10.35438596491228,23.6647971545428,65.63684210526316,29.418128174459063,75.99122807017544,9.53,reference
892a10089c3ffff,PM,40.766666666666666,24.46599855435531,152.03508771929822,31.522372484917422,192.8017543859649,24.17,reference
892a10089c7ffff,AM,3.212280701754386,30.80721463681049,44.91052631578948,23.969753505996326,48.12280701754386,6.03,reference
892a10089c7ffff,EARLY,1.8368421052631576,26.90933142311366,41.92631578947368,22.33461461210143,43.76315789473684,5.49,reference
892a10089c7ffff,EVE,2.4035087719298245,27.6734598540146,57.95614035087719,21.89495111245649,60.35964912280701,7.57,reference
892a10089c7ffff,MD,3.450877192982456,30.46296898830707,52.11754385964912,25.019933349042315,55.56842105263157,6.97,reference
892a10089c7ffff,NIGHT,1.1438596491228068,25.482944785276075,26.410526315789472,19.425762588016475,27.55438596491228,3.45,reference
892a10089c7ffff,PM,3.575438596491228,30.15229146221786,59.85964912280701,25.67743434935522,63.43508771929824,7.95,reference
892a10089cbffff,AM,6.873684210526315,18.8920112302195,37.51929824561403,29.82918357804171,44.392982456140345,5.57,reference
892a10089cbffff,EARLY,9.73157894736842,17.375256895619255,39.60526315789473,33.29218959025471,49.33684210526315,6.19,reference
892a10089cbffff,EVE,37.04561403508772,18.19874881606365,110.07894736842104,34.90741923659256,147.12456140350875,18.45,reference
892a10089cbffff,MD,19.240350877192984,18.898670557125925,59.84736842105263,35.16054700554041,79.08771929824562,9.92,reference
892a10089cbffff,NIGHT,9.210526315789474,21.846649523809525,39.22631578947368,39.41049376090165,48.43684210526315,6.07,reference
892a10089cbffff,PM,37.19122807017544,18.77970564649276,92.17543859649122,37.36731062047964,129.36666666666665,16.22,reference
892a10089cfffff,AM,10.0859649122807,24.849612933514997,82.42982456140349,26.89946854201902,92.5157894736842,11.6,reference
892a10089cfffff,EARLY,11.568421052631578,22.142294159366458,81.53157894736842,27.81340210117807,93.1,11.67,reference
892a10089cfffff,EVE,39.44912280701754,22.93610433503913,168.03508771929822,28.40118517452452,207.48421052631576,26.01,reference
892a10089cfffff,MD,22.69122807017544,24.680819772716497,111.96491228070175,30.090240177291363,134.6561403508772,16.88,reference
892a10089cfffff,NIGHT,10.35438596491228,23.6647971545428,65.63684210526316,29.418128174459063,75.99122807017544,9.53,reference
892a10089cfffff,PM,40.766666666666666,24.46599855435531,152.03508771929822,31.522372484917422,192.8017543859649,24.17,reference
892a10089d3ffff,AM,10.0859649122807,24.849612933514997,82.42982456140349,26.89946854201902,92.5157894736842,11.6,reference
892a10089d3ffff,EARLY,11.568421052631578,22.142294159366458,81.53157894736842,27.81340210117807,93.1,11.67,reference
892a10089d3ffff,EVE,39.44912280701754,22.93610433503913,168.03508771929822,28.40118517452452,207.48421052631576,26.01,reference
892a10089d3ffff,MD,22.69122807017544,24.680819772716497,111.96491228070175,30.090240177291363,134.6561403508772,16.88,reference
892a10089d3ffff,NIGHT,10.35438596491228,23.6647971545428,65.63684210526316,29.418128174459063,75.99122807017544,9.53,reference
892a10089d3ffff,PM,40.766666666666666,24.46599855435531,152.03508771929822,31.522372484917422,192.8017543859649,24.17,reference
892a10089d7ffff,AM,3.212280701754386,30.80721463681049,44.91052631578948,23.969753505996326,48.12280701754386,6.03,reference
892a10089d7ffff,EARLY,1.8368421052631576,26.90933142311366,41.92631578947368,22.33461461210143,43.76315789473684,5.49,reference
892a10089d7ffff,EVE,2.4035087719298245,27.6734598540146,57.95614035087719,21.89495111245649,60.35964912280701,7.57,reference
892a10089d7ffff,MD,3.450877192982456,30.46296898830707,52.11754385964912,25.019933349042315,55.56842105263157,6.97,reference
892a10089d7ffff,NIGHT,1.1438596491228068,25.482944785276075,26.410526315789472,19.425762588016475,27.55438596491228,3.45,reference
892a10089d7ffff,PM,3.575438596491228,30.15229146221786,59.85964912280701,25.67743434935522,63.43508771929824,7.95,reference
892a10089dbffff,AM,6.873684210526315,18.8920112302195,37.51929824561403,29.82918357804171,44.392982456140345,5.57,reference
892a10089dbffff,EARLY,9.73157894736842,17.375256895619255,39.60526315789473,33.29218959025471,49.33684210526315,6.19,reference
892a10089dbffff,EVE,37.04561403508772,18.19874881606365,110.07894736842104,34.90741923659256,147.12456140350875,18.45,reference
892a10089dbffff,MD,19.240350877192984,18.898670557125925,59.84736842105263,35.16054700554041,79.08771929824562,9.92,reference
892a10089dbffff,NIGHT,9.210526315789474,21.846649523809525,39.22631578947368,39.41049376090165,48.43684210526315,6.07,reference
892a10089dbffff,PM,37.19122807017544,18.77970564649276,92.17543859649122,37.36731062047964,129.36666666666665,16.22,reference
892a1008b13ffff,AM,17.112280701754386,15.735140432561307,32.277192982456135,30.909310287027797,49.38947368421052,6.19,reference
892a1008b13ffff,EARLY,34.52631578947368,18.6347193930646,68.8578947368421,33.17167028862379,103.38421052631575,12.96,reference
892a1008b13ffff,EVE,57.60175438596492,15.844513213878075,97.96140350877194,31.09246217884249,155.56315789473686,19.5,reference
892a1008b13ffff,MD,41.06491228070175,15.936210324326703,49.44912280701754,31.842133756669163,90.5140350877193,11.35,reference
892a1008b13ffff,NIGHT,32.559649122807016,17.355992788179858,53.46666666666667,32.782504883354704,86.02631578947368,10.79,reference
892a1008b13ffff,PM,52.47543859649122,16.874058271027273,65.69473684210526,32.57242339273544,118.17017543859647,14.82,reference
892a1008b17ffff,AM,17.112280701754386,15.735140432561307,32.277192982456135,30.909310287027797,49.38947368421052,6.19,reference
892a1008b17ffff,EARLY,34.52631578947368,18.6347193930646,68.8578947368421,33.17167028862379,103.38421052631575,12.96,reference
892a1008b17ffff,EVE,57.60175438596492,15.844513213878075,97.96140350877194,31.09246217884249,155.56315789473686,19.5,reference
892a1008b17ffff,MD,41.06491228070175,15.936210324326703,49.44912280701754,31.842133756669163,90.5140350877193,11.35,reference
892a1008b17ffff,NIGHT,32.559649122807016,17.355992788179858,53.46666666666667,32.782504883354704,86.02631578947368,10.79,reference
892a1008b17ffff,PM,52.47543859649122,16.874058271027273,65.69473684210526,32.57242339273544,118.17017543859647,14.82,reference
892a1008b23ffff,AM,31.944249512670567,22.13607750388426,149.15828460038986,34.14635013127488,181.1025341130604,22.71,reference
892a1008b23ffff,EARLY,30.960721247563352,22.45053439254906,185.99522417154,33.739969683689225,216.95594541910333,27.2,reference
892a1008b23ffff,EVE,103.17027290448344,20.330123906141573,294.3287524366472,32.60217688942195,397.4990253411306,49.84,reference
892a1008b23ffff,MD,68.6672514619883,22.239714522150464,201.04590643274847,36.66996884907346,269.7131578947368,33.82,reference
892a1008b23ffff,NIGHT,43.24093567251462,21.02121936909799,130.32758284600388,33.583685407055505,173.5685185185185,21.76,reference
892a1008b23ffff,PM,95.97816764132554,22.05191199372903,232.5042884990253,37.89009672987815,328.4824561403509,41.18,reference
892a1008b27ffff,AM,47.8775828460039,21.311649935280933,184.37056530214423,33.05381340181627,232.2481481481481,29.12,reference
892a1008b27ffff,EARLY,34.50282651072124,21.71018779140428,202.06715399610133,34.35557644556506,236.5699805068226,29.66,reference
892a1008b27ffff,EVE,118.10185185185183,19.421441622857092,329.3094541910331,31.384346657231923,447.411306042885,56.09,reference
892a1008b27ffff,MD,87.57953216374268,20.98069963256267,239.0283625730994,35.00614459427031,326.60789473684207,40.95,reference
892a1008b27ffff,NIGHT,47.16374269005848,20.46727513749664,140.42056530214424,32.62105227141183,187.58430799220272,23.52,reference
892a1008b27ffff,PM,116.43430799220272,20.911820847127306,270.9849902534113,36.36944329983213,387.419298245614,48.57,reference
892a1008b2bffff,AM,16.62319688109162,22.547949009837023,55.33898635477582,40.17682089556112,71.96218323586744,9.02,reference
892a1008b2bffff,EARLY,13.950194931773876,22.544530172700995,64.51627680311891,40.00929881076863,78.46647173489279,9.84,reference
892a1008b2bffff,EVE,63.366764132553605,19.77796303994332,141.67962962962963,38.417908823948125,205.04639376218324,25.71,reference
892a1008b2bffff,MD,41.57953216374269,22.20202758930607,90.19327485380116,43.20193036829056,131.77280701754384,16.52,reference
892a1008b2bffff,NIGHT,25.456725146198828,21.74630453307082,57.52582846003898,39.1849795382448,82.98255360623781,10.4,reference
892a1008b2bffff,PM,60.96237816764132,22.33305450365209,107.56569200779724,44.56080875552513,168.5280701754386,21.13,reference
892a1008b2fffff,AM,22.12670565302144,24.01065158726145,113.96705653021442,33.71090681045867,136.09376218323587,17.06,reference
892a1008b2fffff,EARLY,17.318615984405458,23.739195462356214,120.16189083820662,33.703244943564314,137.48050682261209,17.24,reference
892a1008b2fffff,EVE,66.80711500974658,21.54809978627532,207.81296296296296,32.10491141460718,274.6200779727095,34.43,reference
892a1008b2fffff,MD,46.19181286549708,23.603517315147872,148.46520467836257,35.520036874560105,194.65701754385964,24.4,reference
892a1008b2fffff,NIGHT,27.077777777777776,21.89816766851186,88.55740740740741,32.474536147763985,115.63518518518518,14.5,reference
892a1008b2fffff,PM,66.09220272904483,23.33127254187841,172.6428849902534,36.76719451443089,238.73508771929824,29.93,reference
892a1008b33ffff,AM,26.44074074074074,20.536084424475572,90.53021442495128,38.60210729494859,116.970955165692,14.67,reference
892a1008b33ffff,EARLY,27.592300194931774,21.22453717617652,130.34961013645224,37.95624717520041,157.941910331384,19.8,reference
892a1008b33ffff,EVE,99.72992202729044,18.74404078187566,228.19541910331384,36.97659698725416,327.9253411306043,41.11,reference
892a1008b33ffff,MD,64.0549707602339,20.85078710725679,142.77397660818713,42.17454183639821,206.82894736842104,25.93,reference
892a1008b33ffff,NIGHT,41.61988304093567,20.627661178999343,99.29600389863548,38.42703075380656,140.91588693957115,17.67,reference
892a1008b33ffff,PM,90.84834307992202,20.959979785528358,167.42709551656918,43.46014029575673,258.2754385964912,32.38,reference
892a1008b37ffff,AM,31.944249512670567,22.13607750388426,149.15828460038986,34.14635013127488,181.1025341130604,22.71,reference
892a1008b37ffff,EARLY,30.960721247563352,22.45053439254906,185.99522417154,33.739969683689225,216.95594541910333,27.2,reference
892a1008b37ffff,EVE,103.17027290448344,20.330123906141573,294.3287524366472,32.60217688942195,397.4990253411306,49.84,reference
892a1008b37ffff,MD,68.6672514619883,22.239714522150464,201.04590643274847,36.66996884907346,269.7131578947368,33.82,reference
892a1008b37ffff,NIGHT,43.24093567251462,21.02121936909799,130.32758284600388,33.583685407055505,173.5685185185185,21.76,reference
892a1008b37ffff,PM,95.97816764132554,22.05191199372903,232.5042884990253,37.89009672987815,328.4824561403509,41.18,reference
892a1008b3bffff,AM,16.62319688109162,22.547949009837023,55.33898635477582,40.17682089556112,71.96218323586744,9.02,reference
892a1008b3bffff,EARLY,13.950194931773876,22.544530172700995,64.51627680311891,40.00929881076863,78.46647173489279,9.84,reference
892a1008b3bffff,EVE,63.366764132553605,19.77796303994332,141.67962962962963,38.417908823948125,205.04639376218324,25.71,reference
892a1008b3bffff,MD,41.57953216374269,22.20202758930607,90.19327485380116,43.20193036829056,131.77280701754384,16.52,reference
892a1008b3bffff,NIGHT,25.456725146198828,21.74630453307082,57.52582846003898,39.1849795382448,82.98255360623781,10.4,reference
892a1008b3bffff,PM,60.96237816764132,22.33305450365209,107.56569200779724,44.56080875552513,168.5280701754386,21.13,reference
892a1008b67ffff,AM,13.14074074074074,17.606824971815108,29.040740740740738,42.06794732814692,42.18148148148148,5.29,reference
892a1008b67ffff,EARLY,8.22037037037037,20.644449200270333,34.17592592592593,40.52846057978867,42.3962962962963,5.32,reference
892a1008b67ffff,EVE,51.401851851851845,15.86242461361098,86.01296296296296,42.71379873834693,137.4148148148148,17.23,reference
892a1008b67ffff,MD,35.27777777777778,18.115494488188972,53.80555555555555,45.31876406814661,89.08333333333333,11.17,reference
892a1008b67ffff,NIGHT,20.077777777777776,18.27713613724405,35.190740740740736,42.8868289217492,55.26851851851851,6.93,reference
892a1008b67ffff,PM,51.21851851851852,17.448635114614216,65.28148148148148,46.3981663451719,116.5,14.61,reference
892a1008b77ffff,AM,13.14074074074074,17.606824971815108,29.040740740740738,42.06794732814692,42.18148148148148,5.29,reference
892a1008b77ffff,EARLY,8.22037037037037,20.644449200270333,34.17592592592593,40.52846057978867,42.3962962962963,5.32,reference
892a1008b77ffff,EVE,51.401851851851845,15.86242461361098,86.01296296296296,42.71379873834693,137.4148148148148,17.23,reference
892a1008b77ffff,MD,35.27777777777778,18.115494488188972,53.80555555555555,45.31876406814661,89.08333333333333,11.17,reference
892a1008b77ffff,NIGHT,20.077777777777776,18.27713613724405,35.190740740740736,42.8868289217492,55.26851851851851,6.93,reference
892a1008b77ffff,PM,51.21851851851852,17.448635114614216,65.28148148148148,46.3981663451719,116.5,14.61,reference
892a1008b83ffff,AM,17.222697368421052,21.82204330724213,38.38969298245614,27.52769970055432,55.61239035087719,6.97,reference
892a1008b83ffff,EARLY,34.580482456140345,26.89250523640204,73.0953947368421,29.02908304393995,107.67587719298244,13.5,reference
892a1008b83ffff,EVE,57.66217105263159,19.21496283224056,108.8468201754386,26.150503334539327,166.5089912280702,20.88,reference
892a1008b83ffff,MD,41.14616228070175,22.380892352969937,56.940789473684205,27.664700220426827,98.08695175438596,12.3,reference
892a1008b83ffff,NIGHT,32.586732456140346,17.82604647417119,57.610416666666666,26.952420718281388,90.19714912280702,11.31,reference
892a1008b83ffff,PM,52.55877192982455,21.291872180684848,75.80723684210527,27.659297232294715,128.3660087719298,16.09,reference
892a1008b87ffff,AM,18.53157894736842,18.746587235222165,40.70701754385964,33.35570807203171,59.23859649122807,7.43,reference
892a1008b87ffff,EARLY,37.4719298245614,20.93672180303969,85.7719298245614,34.5696966602788,123.2438596491228,15.45,reference
892a1008b87ffff,EVE,63.84912280701754,19.04882459133573,123.46315789473684,33.68171185248828,187.3122807017544,23.48,reference
892a1008b87ffff,MD,44.68070175438597,19.373960691715133,63.92280701754385,35.115277453941054,108.60350877192982,13.62,reference
892a1008b87ffff,NIGHT,35.22631578947368,20.54411142019008,66.05964912280702,35.61735349240458,101.28596491228068,12.7,reference
892a1008b87ffff,PM,59.32982456140351,20.78765475043146,86.70175438596492,36.39090433186427,146.03157894736842,18.31,reference
892a1008b8bffff,AM,17.112280701754386,15.735140432561307,32.277192982456135,30.909310287027797,49.38947368421052,6.19,reference
892a1008b8bffff,EARLY,34.52631578947368,18.6347193930646,68.8578947368421,33.17167028862379,103.38421052631575,12.96,reference
892a1008b8bffff,EVE,57.60175438596492,15.844513213878075,97.96140350877194,31.09246217884249,155.56315789473686,19.5,reference
892a1008b8bffff,MD,41.06491228070175,15.936210324326703,49.44912280701754,31.842133756669163,90.5140350877193,11.35,reference
892a1008b8bffff,NIGHT,32.559649122807016,17.355992788179858,53.46666666666667,32.782504883354704,86.02631578947368,10.79,reference
892a1008b8bffff,PM,52.47543859649122,16.874058271027273,65.69473684210526,32.57242339273544,118.17017543859647,14.82,reference
892a1008b8fffff,AM,17.112280701754386,15.735140432561307,32.277192982456135,30.909310287027797,49.38947368421052,6.19,reference
892a1008b8fffff,EARLY,34.52631578947368,18.6347193930646,68.8578947368421,33.17167028862379,103.38421052631575,12.96,reference
892a1008b8fffff,EVE,57.60175438596492,15.844513213878075,97.96140350877194,31.09246217884249,155.56315789473686,19.5,reference
892a1008b8fffff,MD,41.06491228070175,15.936210324326703,49.44912280701754,31.842133756669163,90.5140350877193,11.35,reference
892a1008b8fffff,NIGHT,32.559649122807016,17.355992788179858,53.46666666666667,32.782504883354704,86.02631578947368,10.79,reference
892a1008b8fffff,PM,52.47543859649122,16.874058271027273,65.69473684210526,32.57242339273544,118.17017543859647,14.82,reference
892a1008b93ffff,AM,17.222697368421052,21.82204330724213,38.38969298245614,27.52769970055432,55.61239035087719,6.97,reference
892a1008b93ffff,EARLY,34.580482456140345,26.89250523640204,73.0953947368421,29.02908304393995,107.67587719298244,13.5,reference
892a1008b93ffff,EVE,57.66217105263159,19.21496283224056,108.8468201754386,26.150503334539327,166.5089912280702,20.88,reference
892a1008b93ffff,MD,41.14616228070175,22.380892352969937,56.940789473684205,27.664700220426827,98.08695175438596,12.3,reference
892a1008b93ffff,NIGHT,32.586732456140346,17.82604647417119,57.610416666666666,26.952420718281388,90.19714912280702,11.31,reference
892a1008b93ffff,PM,52.55877192982455,21.291872180684848,75.80723684210527,27.659297232294715,128.3660087719298,16.09,reference
892a1008b97ffff,AM,18.64199561403509,22.558902690567567,46.81951754385965,30.207900685925622,65.46151315789473,8.21,reference
892a1008b97ffff,EARLY,37.52609649122807,26.554560583049,90.00942982456141,31.11324963385217,127.53552631578948,15.99,reference
892a1008b97ffff,EVE,63.909539473684205,20.775583960743184,134.3485745614035,29.327930300849463,198.2581140350877,24.86,reference
892a1008b97ffff,MD,44.76195175438597,23.34803462135045,71.41447368421053,31.16391637744133,116.17642543859652,14.57,reference
892a1008b97ffff,NIGHT,35.25339912280701,20.099622026681025,70.20339912280701,30.53607821633712,105.45679824561402,13.22,reference
892a1008b97ffff,PM,59.41315789473684,23.1226160628236,96.81425438596492,31.75143947675152,156.22741228070174,19.59,reference
892a1008b9bffff,AM,17.222697368421052,21.82204330724213,38.38969298245614,27.52769970055432,55.61239035087719,6.97,reference
892a1008b9bffff,EARLY,34.580482456140345,26.89250523640204,73.0953947368421,29.02908304393995,107.67587719298244,13.5,reference
892a1008b9bffff,EVE,57.66217105263159,19.21496283224056,108.8468201754386,26.150503334539327,166.5089912280702,20.88,reference
892a1008b9bffff,MD,41.14616228070175,22.380892352969937,56.940789473684205,27.664700220426827,98.08695175438596,12.3,reference
892a1008b9bffff,NIGHT,32.586732456140346,17.82604647417119,57.610416666666666,26.952420718281388,90.19714912280702,11.31,reference
892a1008b9bffff,PM,52.55877192982455,21.291872180684848,75.80723684210527,27.659297232294715,128.3660087719298,16.09,reference
892a1008ba3ffff,AM,28.34912280701754,18.188029239854792,75.89824561403508,33.87995107745466,104.2473684210526,13.07,reference
892a1008ba3ffff,EARLY,51.114035087719294,20.348679148061663,151.6052631578947,34.389808471225095,202.719298245614,25.42,reference
892a1008ba3ffff,EVE,100.2122807017544,18.455667509936887,209.97894736842105,33.78477721783277,310.19122807017544,38.89,reference
892a1008ba3ffff,MD,67.1561403508772,19.067547054575908,116.50350877192982,36.36639928360918,183.65964912280705,23.03,reference
892a1008ba3ffff,NIGHT,51.38947368421053,20.005677182856655,107.8298245614035,35.94079841553595,159.21929824561403,19.96,reference
892a1008ba3ffff,PM,89.21578947368421,20.144198650143817,146.56315789473683,37.60787909295318,235.77894736842103,29.56,reference
892a1008ba7ffff,AM,11.236842105263156,20.64091804714828,43.62105263157894,36.85059186788153,54.8578947368421,6.88,reference
892a1008ba7ffff,EARLY,16.587719298245613,22.062638903058723,82.74736842105263,35.6079466538264,99.33508771929824,12.45,reference
892a1008ba7ffff,EVE,42.61052631578947,21.066821805995698,112.01754385964912,36.477092256823056,154.62807017543858,19.39,reference
892a1008ba7ffff,MD,26.09122807017544,22.198883784825107,67.05438596491227,40.89066481054918,93.1456140350877,11.68,reference
892a1008ba7ffff,NIGHT,18.829824561403505,22.655361577533466,54.36315789473683,39.0990919477172,73.19298245614033,9.18,reference
892a1008ba7ffff,PM,36.74035087719298,23.41433902926036,80.86842105263158,42.64333479317093,117.60877192982456,14.75,reference
892a1008babffff,AM,26.929824561403507,15.994212039625095,67.46842105263157,32.4237668892597,94.39824561403508,11.83,reference
892a1008babffff,EARLY,48.16842105263158,18.617996656418924,134.69122807017544,33.39782816043718,182.859649122807,22.93,reference
892a1008babffff,EVE,93.96491228070175,16.121740897832165,184.47719298245613,32.09296589051707,278.4421052631579,34.91,reference
892a1008babffff,MD,63.54035087719298,16.673575597270546,102.0298245614035,34.60134409531729,165.5701754385965,20.76,reference
892a1008babffff,NIGHT,48.722807017543865,17.70078668240537,95.23684210526316,34.15871431721316,143.959649122807,18.05,reference
892a1008babffff,PM,82.36140350877193,17.32064896377848,125.5561403508772,35.467883387230266,207.91754385964916,26.07,reference
892a1008bafffff,AM,13.3,22.000714150805813,61.48947368421053,36.869187278349415,74.78947368421053,9.38,reference
892a1008bafffff,EARLY,19.3719298245614,21.514581164129616,96.17368421052632,36.67014047290627,115.54561403508772,14.49,reference
892a1008bafffff,EVE,48.3280701754386,20.184848866008,142.1824561403509,34.10799611170778,190.5105263157895,23.89,reference
892a1008bafffff,MD,28.77719298245614,22.21843341679069,88.96842105263158,40.60243072052401,117.74561403508773,14.76,reference
892a1008bafffff,NIGHT,21.542105263157897,21.80292369987699,64.10526315789473,36.19713166983523,85.64736842105262,10.74,reference
892a1008bafffff,PM,39.62982456140351,22.715652120985425,102.1456140350877,41.99112727104914,141.7754385964912,17.77,reference
892a1008bb3ffff,AM,18.53157894736842,18.746587235222165,40.70701754385964,33.35570807203171,59.23859649122807,7.43,reference
892a1008bb3ffff,EARLY,37.4719298245614,20.93672180303969,85.7719298245614,34.5696966602788,123.2438596491228,15.45,reference
892a1008bb3ffff,EVE,63.84912280701754,19.04882459133573,123.46315789473684,33.68171185248828,187.3122807017544,23.48,reference
892a1008bb3ffff,MD,44.68070175438597,19.373960691715133,63.92280701754385,35.115277453941054,108.60350877192982,13.62,reference
892a1008bb3ffff,NIGHT,35.22631578947368,20.54411142019008,66.05964912280702,35.61735349240458,101.28596491228068,12.7,reference
892a1008bb3ffff,PM,59.32982456140351,20.78765475043146,86.70175438596492,36.39090433186427,146.03157894736842,18.31,reference
892a1008bb7ffff,AM,28.34912280701754,18.188029239854792,75.89824561403508,33.87995107745466,104.2473684210526,13.07,reference
892a1008bb7ffff,EARLY,51.114035087719294,20.348679148061663,151.6052631578947,34.389808471225095,202.719298245614,25.42,reference
892a1008bb7ffff,EVE,100.2122807017544,18.455667509936887,209.97894736842105,33.78477721783277,310.19122807017544,38.89,reference
892a1008bb7ffff,MD,67.1561403508772,19.067547054575908,116.50350877192982,36.36639928360918,183.65964912280705,23.03,reference
892a1008bb7ffff,NIGHT,51.38947368421053,20.005677182856655,107.8298245614035,35.94079841553595,159.21929824561403,19.96,reference
892a1008bb7ffff,PM,89.21578947368421,20.144198650143817,146.56315789473683,37.60787909295318,235.77894736842103,29.56,reference
892a1008bbbffff,AM,18.53157894736842,18.746587235222165,40.70701754385964,33.35570807203171,59.23859649122807,7.43,reference
892a1008bbbffff,EARLY,37.4719298245614,20.93672180303969,85.7719298245614,34.5696966602788,123.2438596491228,15.45,reference
892a1008bbbffff,EVE,63.84912280701754,19.04882459133573,123.46315789473684,33.68171185248828,187.3122807017544,23.48,reference
892a1008bbbffff,MD,44.68070175438597,19.373960691715133,63.92280701754385,35.115277453941054,108.60350877192982,13.62,reference
892a1008bbbffff,NIGHT,35.22631578947368,20.54411142019008,66.05964912280702,35.61735349240458,101.28596491228068,12.7,reference
892a1008bbbffff,PM,59.32982456140351,20.78765475043146,86.70175438596492,36.39090433186427,146.03157894736842,18.31,reference
892a1008c03ffff,AM,46.78421052631578,14.525589305133686,42.1719298245614,31.849331475164323,88.95614035087718,11.15,reference
892a1008c03ffff,EARLY,7.236842105263157,16.977352727272727,19.79298245614035,35.526797553625244,27.029824561403508,3.39,reference
892a1008c03ffff,EVE,58.46842105263158,14.183380742341043,61.06315789473684,30.37740992932253,119.53157894736842,14.99,reference
892a1008c03ffff,MD,73.26315789473684,14.366711446360153,52.67017543859649,32.659596296049564,125.93333333333332,15.79,reference
892a1008c03ffff,NIGHT,9.56315789473684,15.92534030453128,16.96315789473684,30.289943117178613,26.526315789473685,3.33,reference
892a1008c03ffff,PM,88.72280701754386,15.011376848849164,65.12982456140351,33.7397430233811,153.85263157894735,19.29,reference
