h3_cell,period,citibike_trip_count,citibike_load_score,survey_date
892a107290fffff,EVE,95,4.15,reference
892a107290fffff,MD,94,4.11,reference
892a107290fffff,NIGHT,12,0.49,reference
892a107290fffff,PM,113,4.95,reference
892a1072913ffff,AM,89,3.89,reference
892a1072913ffff,EARLY,10,0.4,reference
892a1072913ffff,EVE,50,2.16,reference
892a1072913ffff,MD,72,3.14,reference
892a1072913ffff,NIGHT,16,0.66,reference
892a1072913ffff,PM,69,3.0,reference
892a1072917ffff,AM,85,3.71,reference
892a1072917ffff,EARLY,40,1.72,reference
892a1072917ffff,EVE,67,2.92,reference
892a1072917ffff,MD,97,4.24,reference
892a1072917ffff,NIGHT,5,0.18,reference
892a1072917ffff,PM,104,4.55,reference
892a107291bffff,AM,53,2.3,reference
892a107291bffff,EARLY,10,0.4,reference
892a107291bffff,EVE,46,1.99,reference
892a107291bffff,MD,44,1.9,reference
892a107291bffff,NIGHT,4,0.13,reference
892a107291bffff,PM,71,3.09,reference
892a1072933ffff,AM,133,5.83,reference
892a1072933ffff,EARLY,26,1.1,reference
892a1072933ffff,EVE,137,6.01,reference
892a1072933ffff,MD,138,6.05,reference
892a1072933ffff,NIGHT,20,0.84,reference
892a1072933ffff,PM,183,8.04,reference
892a107293bffff,AM,105,4.59,reference
892a107293bffff,EARLY,17,0.71,reference
892a107293bffff,EVE,55,2.39,reference
892a107293bffff,MD,80,3.49,reference
892a107293bffff,NIGHT,5,0.18,reference
892a107293bffff,PM,79,3.45,reference
892a1072963ffff,AM,41,1.77,reference
892a1072963ffff,EARLY,4,0.13,reference
892a1072963ffff,EVE,53,2.3,reference
892a1072963ffff,MD,57,2.47,reference
892a1072963ffff,NIGHT,11,0.44,reference
892a1072963ffff,PM,69,3.0,reference
892a107296fffff,AM,60,2.61,reference
892a107296fffff,EARLY,21,0.88,reference
892a107296fffff,EVE,95,4.15,reference
892a107296fffff,MD,48,2.08,reference
892a107296fffff,NIGHT,24,1.02,reference
892a107296fffff,PM,115,5.04,reference
892a1072983ffff,AM,393,17.31,reference
892a1072983ffff,EARLY,53,2.3,reference
892a1072983ffff,EVE,487,21.47,reference
892a1072983ffff,MD,519,22.88,reference
892a1072983ffff,NIGHT,46,1.99,reference
892a1072983ffff,PM,707,31.18,reference
892a1072987ffff,AM,183,8.04,reference
892a1072987ffff,EARLY,47,2.03,reference
892a1072987ffff,EVE,343,15.11,reference
892a1072987ffff,MD,309,13.6,reference
892a1072987ffff,NIGHT,51,2.21,reference
892a1072987ffff,PM,412,18.15,reference
892a107298bffff,AM,109,4.77,reference
892a107298bffff,EARLY,30,1.28,reference
892a107298bffff,EVE,182,7.99,reference
892a107298bffff,MD,136,5.96,reference
892a107298bffff,NIGHT,34,1.46,reference
892a107298bffff,PM,196,8.61,reference
892a107298fffff,AM,222,9.76,reference
892a107298fffff,EARLY,71,3.09,reference
892a107298fffff,EVE,316,13.91,reference
892a107298fffff,MD,287,12.63,reference
892a107298fffff,NIGHT,39,1.68,reference
892a107298fffff,PM,322,14.18,reference
892a1072993ffff,AM,42,1.81,reference
892a1072993ffff,EARLY,13,0.53,reference
892a1072993ffff,EVE,132,5.79,reference
892a1072993ffff,MD,110,4.81,reference
892a1072993ffff,NIGHT,6,0.22,reference
892a1072993ffff,PM,177,7.77,reference
892a1072997ffff,AM,228,10.03,reference
892a1072997ffff,EARLY,68,2.96,reference
892a1072997ffff,EVE,491,21.64,reference
892a1072997ffff,MD,460,20.27,reference
892a1072997ffff,NIGHT,80,3.49,reference
892a1072997ffff,PM,681,30.04,reference
892a107299bffff,AM,287,12.63,reference
892a107299bffff,EARLY,53,2.3,reference
892a107299bffff,EVE,436,19.21,reference
892a107299bffff,MD,365,16.08,reference
892a107299bffff,NIGHT,58,2.52,reference
892a107299bffff,PM,509,22.44,reference
892a10729a3ffff,AM,28,1.19,reference
892a10729a3ffff,EARLY,19,0.8,reference
892a10729a3ffff,EVE,30,1.28,reference
892a10729a3ffff,MD,34,1.46,reference
892a10729a3ffff,NIGHT,4,0.13,reference
892a10729a3ffff,PM,41,1.77,reference
892a10729abffff,AM,183,8.04,reference
892a10729abffff,EARLY,44,1.9,reference
892a10729abffff,EVE,217,9.54,reference
892a10729abffff,MD,231,10.16,reference
892a10729abffff,NIGHT,46,1.99,reference
892a10729abffff,PM,257,11.31,reference
892a10729afffff,AM,160,7.02,reference
892a10729afffff,EARLY,13,0.53,reference
892a10729afffff,EVE,119,5.21,reference
892a10729afffff,MD,173,7.6,reference
892a10729afffff,NIGHT,13,0.53,reference
892a10729afffff,PM,179,7.86,reference
892a10729b3ffff,AM,60,2.61,reference
892a10729b3ffff,EARLY,22,0.93,reference
892a10729b3ffff,EVE,81,3.53,reference
892a10729b3ffff,MD,89,3.89,reference
892a10729b3ffff,NIGHT,18,0.75,reference
892a10729b3ffff,PM,129,5.65,reference
892a10729b7ffff,AM,93,4.06,reference
892a10729b7ffff,EARLY,19,0.8,reference
892a10729b7ffff,EVE,99,4.33,reference
892a10729b7ffff,MD,129,5.65,reference
892a10729b7ffff,NIGHT,21,0.88,reference
892a10729b7ffff,PM,123,5.39,reference
892a10729bbffff,AM,213,9.36,reference
892a10729bbffff,EARLY,45,1.94,reference
892a10729bbffff,EVE,335,14.75,reference
892a10729bbffff,MD,312,13.74,reference
892a10729bbffff,NIGHT,69,3.0,reference
892a10729bbffff,PM,405,17.84,reference
892a10729c7ffff,AM,102,4.46,reference
892a10729c7ffff,EARLY,16,0.66,reference
892a10729c7ffff,EVE,280,12.32,reference
892a10729c7ffff,MD,178,7.82,reference
892a10729c7ffff,NIGHT,39,1.68,reference
892a10729c7ffff,PM,262,11.53,reference
892a1072bb3ffff,AM,3,0.09,reference
892a1072bb3ffff,EVE,15,0.62,reference
892a1072bb3ffff,MD,96,4.2,reference
892a1072bb3ffff,PM,99,4.33,reference
892a1072c03ffff,AM,173,7.6,reference
892a1072c03ffff,EARLY,76,3.31,reference
892a1072c03ffff,EVE,571,25.18,reference
892a1072c03ffff,MD,337,14.84,reference
892a1072c03ffff,NIGHT,77,3.36,reference
892a1072c03ffff,PM,693,30.57,reference
892a1072c07ffff,AM,161,7.07,reference
892a1072c07ffff,EARLY,81,3.53,reference
892a1072c07ffff,EVE,590,26.02,reference
892a1072c07ffff,MD,386,17.01,reference
892a1072c07ffff,NIGHT,86,3.75,reference
892a1072c07ffff,PM,655,28.89,reference
892a1072c0bffff,AM,119,5.21,reference
892a1072c0bffff,EARLY,24,1.02,reference
892a1072c0bffff,EVE,283,12.46,reference
892a1072c0bffff,MD,162,7.11,reference
892a1072c0bffff,NIGHT,31,1.33,reference
892a1072c0bffff,PM,337,14.84,reference
892a1072c0fffff,AM,202,8.88,reference
892a1072c0fffff,EARLY,75,3.27,reference
892a1072c0fffff,EVE,455,20.05,reference
892a1072c0fffff,MD,337,14.84,reference
892a1072c0fffff,NIGHT,84,3.67,reference
892a1072c0fffff,PM,642,28.31,reference
892a1072c13ffff,AM,229,10.07,reference
892a1072c13ffff,EARLY,128,5.61,reference
892a1072c13ffff,EVE,769,33.92,reference
892a1072c13ffff,MD,487,21.47,reference
892a1072c13ffff,NIGHT,90,3.93,reference
892a1072c13ffff,PM,883,38.96,reference
892a1072c17ffff,AM,302,13.3,reference
892a1072c17ffff,EARLY,108,4.73,reference
892a1072c17ffff,EVE,948,41.83,reference
892a1072c17ffff,MD,662,29.2,reference
892a1072c17ffff,NIGHT,134,5.87,reference
892a1072c17ffff,PM,1203,53.09,reference
892a1072c1bffff,AM,114,4.99,reference
892a1072c1bffff,EARLY,43,1.86,reference
892a1072c1bffff,EVE,319,14.05,reference
892a1072c1bffff,MD,212,9.32,reference
892a1072c1bffff,NIGHT,30,1.28,reference
892a1072c1bffff,PM,468,20.63,reference
892a1072c23ffff,AM,100,4.37,reference
892a1072c23ffff,EARLY,30,1.28,reference
892a1072c23ffff,EVE,235,10.34,reference
892a1072c23ffff,MD,199,8.75,reference
892a1072c23ffff,NIGHT,42,1.81,reference
892a1072c23ffff,PM,327,14.4,reference
892a1072c27ffff,AM,311,13.69,reference
892a1072c27ffff,EARLY,113,4.95,reference
892a1072c27ffff,EVE,504,22.22,reference
892a1072c27ffff,MD,483,21.29,reference
892a1072c27ffff,NIGHT,81,3.53,reference
892a1072c27ffff,PM,670,29.55,reference
892a1072c2bffff,AM,180,7.91,reference
892a1072c2bffff,EARLY,72,3.14,reference
892a1072c2bffff,EVE,405,17.84,reference
892a1072c2bffff,MD,353,15.55,reference
892a1072c2bffff,NIGHT,44,1.9,reference
892a1072c2bffff,PM,697,30.74,reference
892a1072c33ffff,AM,267,11.75,reference
892a1072c33ffff,EARLY,76,3.31,reference
892a1072c33ffff,EVE,429,18.9,reference
892a1072c33ffff,MD,436,19.21,reference
892a1072c33ffff,NIGHT,61,2.65,reference
892a1072c33ffff,PM,549,24.2,reference
892a1072c37ffff,AM,76,3.31,reference
892a1072c37ffff,EARLY,64,2.78,reference
892a1072c37ffff,EVE,317,13.96,reference
892a1072c37ffff,MD,211,9.28,reference
892a1072c37ffff,NIGHT,67,2.92,reference
892a1072c37ffff,PM,313,13.78,reference
892a1072c3bffff,AM,105,4.59,reference
892a1072c3bffff,EARLY,43,1.86,reference
892a1072c3bffff,EVE,221,9.72,reference
892a1072c3bffff,MD,210,9.23,reference
892a1072c3bffff,NIGHT,35,1.5,reference
892a1072c3bffff,PM,318,14.0,reference
892a1072c47ffff,AM,255,11.22,reference
892a1072c47ffff,EARLY,51,2.21,reference
892a1072c47ffff,EVE,651,28.71,reference
892a1072c47ffff,MD,338,14.89,reference
892a1072c47ffff,NIGHT,56,2.43,reference
892a1072c47ffff,PM,908,40.06,reference
892a1072c53ffff,AM,364,16.03,reference
892a1072c53ffff,EARLY,81,3.53,reference
892a1072c53ffff,EVE,883,38.96,reference
892a1072c53ffff,MD,603,26.59,reference
892a1072c53ffff,NIGHT,198,8.7,reference
892a1072c53ffff,PM,1242,54.81,reference
892a1072c57ffff,AM,125,5.48,reference
892a1072c57ffff,EARLY,65,2.83,reference
892a1072c57ffff,EVE,300,13.21,reference
892a1072c57ffff,MD,245,10.78,reference
892a1072c57ffff,NIGHT,54,2.34,reference
892a1072c57ffff,PM,505,22.26,reference
892a1072c63ffff,AM,356,15.68,reference
892a1072c63ffff,EARLY,95,4.15,reference
892a1072c63ffff,EVE,533,23.5,reference
892a1072c63ffff,MD,368,16.21,reference
892a1072c63ffff,NIGHT,66,2.87,reference
892a1072c63ffff,PM,549,24.2,reference
892a1072c67ffff,AM,88,3.84,reference
892a1072c67ffff,EARLY,20,0.84,reference
892a1072c67ffff,EVE,327,14.4,reference
892a1072c67ffff,MD,182,7.99,reference
892a1072c67ffff,NIGHT,41,1.77,reference
892a1072c67ffff,PM,300,13.21,reference
892a1072c6bffff,AM,354,15.59,reference
892a1072c6bffff,EARLY,50,2.16,reference
892a1072c6bffff,EVE,484,21.33,reference
892a1072c6bffff,MD,273,12.01,reference
892a1072c6bffff,NIGHT,42,1.81,reference
892a1072c6bffff,PM,424,18.68,reference
892a1072c6fffff,AM,159,6.98,reference
892a1072c6fffff,EARLY,34,1.46,reference
892a1072c6fffff,EVE,501,22.08,reference
892a1072c6fffff,MD,298,13.12,reference
892a1072c6fffff,NIGHT,49,2.12,reference
892a1072c6fffff,PM,755,33.3,reference
892a1072c73ffff,AM,127,5.57,reference
892a1072c73ffff,EARLY,42,1.81,reference
892a1072c73ffff,EVE,353,15.55,reference
892a1072c73ffff,MD,235,10.34,reference
892a1072c73ffff,NIGHT,64,2.78,reference
892a1072c73ffff,PM,377,16.61,reference
892a1072c77ffff,AM,258,11.35,reference
892a1072c77ffff,EARLY,70,3.05,reference
892a1072c77ffff,EVE,329,14.49,reference
892a1072c77ffff,MD,278,12.23,reference
892a1072c77ffff,NIGHT,46,1.99,reference
892a1072c77ffff,PM,442,19.48,reference
892a1072c7bffff,AM,159,6.98,reference
892a1072c7bffff,EARLY,38,1.63,reference
892a1072c7bffff,EVE,361,15.9,reference
892a1072c7bffff,MD,192,8.44,reference
892a1072c7bffff,NIGHT,29,1.24,reference
892a1072c7bffff,PM,990,43.68,reference
892a1072c83ffff,AM,287,12.63,reference
892a1072c83ffff,EARLY,110,4.81,reference
892a1072c83ffff,EVE,690,30.43,reference
892a1072c83ffff,MD,536,23.63,reference
892a1072c83ffff,NIGHT,83,3.62,reference
892a1072c83ffff,PM,811,35.78,reference
892a1072c87ffff,AM,487,21.47,reference
892a1072c87ffff,EARLY,240,10.56,reference
892a1072c87ffff,EVE,725,31.98,reference
892a1072c87ffff,MD,661,29.15,reference
892a1072c87ffff,NIGHT,182,7.99,reference
892a1072c87ffff,PM,738,32.55,reference
892a1072c8bffff,AM,344,15.15,reference
892a1072c8bffff,EARLY,239,10.51,reference
892a1072c8bffff,EVE,782,34.5,reference
892a1072c8bffff,MD,484,21.33,reference
892a1072c8bffff,NIGHT,233,10.25,reference
892a1072c8bffff,PM,675,29.77,reference
892a1072c8fffff,AM,623,27.47,reference
892a1072c8fffff,EARLY,248,10.91,reference
892a1072c8fffff,EVE,1505,66.43,reference
892a1072c8fffff,MD,1103,48.67,reference
892a1072c8fffff,NIGHT,235,10.34,reference
892a1072c8fffff,PM,1652,72.92,reference
892a1072c93ffff,AM,416,18.33,reference
892a1072c93ffff,EARLY,136,5.96,reference
892a1072c93ffff,EVE,994,43.86,reference
892a1072c93ffff,MD,740,32.64,reference
892a1072c93ffff,NIGHT,186,8.17,reference
892a1072c93ffff,PM,1121,49.47,reference
892a1072c97ffff,AM,869,38.34,reference
892a1072c97ffff,EARLY,302,13.3,reference
892a1072c97ffff,EVE,1297,57.24,reference
892a1072c97ffff,MD,1062,46.86,reference
892a1072c97ffff,NIGHT,293,12.9,reference
892a1072c97ffff,PM,1248,55.08,reference
892a1072c9bffff,AM,235,10.34,reference
892a1072c9bffff,EARLY,118,5.17,reference
892a1072c9bffff,EVE,899,39.66,reference
892a1072c9bffff,MD,690,30.43,reference
892a1072c9bffff,NIGHT,164,7.2,reference
892a1072c9bffff,PM,1077,47.53,reference
892a1072ca3ffff,AM,469,20.67,reference
892a1072ca3ffff,EARLY,256,11.26,reference
892a1072ca3ffff,EVE,749,33.04,reference
892a1072ca3ffff,MD,645,28.45,reference
892a1072ca3ffff,NIGHT,182,7.99,reference
892a1072ca3ffff,PM,874,38.56,reference
892a1072ca7ffff,AM,488,21.51,reference
892a1072ca7ffff,EARLY,259,11.4,reference
892a1072ca7ffff,EVE,1168,51.55,reference
892a1072ca7ffff,MD,838,36.97,reference
892a1072ca7ffff,NIGHT,238,10.47,reference
892a1072ca7ffff,PM,1197,52.83,reference
892a1072cabffff,AM,161,7.07,reference
892a1072cabffff,EARLY,78,3.4,reference
892a1072cabffff,EVE,319,14.05,reference
892a1072cabffff,MD,313,13.78,reference
892a1072cabffff,NIGHT,70,3.05,reference
892a1072cabffff,PM,369,16.25,reference
892a1072cafffff,AM,230,10.11,reference
892a1072cafffff,EARLY,152,6.67,reference
892a1072cafffff,EVE,593,26.15,reference
892a1072cafffff,MD,511,22.53,reference
892a1072cafffff,NIGHT,138,6.05,reference
892a1072cafffff,PM,669,29.51,reference
892a1072cb3ffff,AM,819,36.13,reference
892a1072cb3ffff,EARLY,349,15.37,reference
892a1072cb3ffff,EVE,937,41.34,reference
892a1072cb3ffff,MD,870,38.38,reference
892a1072cb3ffff,NIGHT,265,11.66,reference
892a1072cb3ffff,PM,1064,46.95,reference
892a1072cb7ffff,AM,444,19.57,reference
892a1072cb7ffff,EARLY,182,7.99,reference
892a1072cb7ffff,EVE,605,26.68,reference
892a1072cb7ffff,MD,604,26.63,reference
892a1072cb7ffff,NIGHT,131,5.74,reference
892a1072cb7ffff,PM,686,30.26,reference
892a1072cbbffff,AM,285,12.54,reference
892a1072cbbffff,EARLY,182,7.99,reference
892a1072cbbffff,EVE,651,28.71,reference
892a1072cbbffff,MD,461,20.32,reference
892a1072cbbffff,NIGHT,108,4.73,reference
892a1072cbbffff,PM,736,32.46,reference
892a1072cc3ffff,AM,580,25.57,reference
892a1072cc3ffff,EARLY,228,10.03,reference
892a1072cc3ffff,EVE,920,40.59,reference
892a1072cc3ffff,MD,735,32.42,reference
892a1072cc3ffff,NIGHT,217,9.54,reference
892a1072cc3ffff,PM,1033,45.58,reference
892a1072cc7ffff,AM,214,9.41,reference
892a1072cc7ffff,EARLY,49,2.12,reference
892a1072cc7ffff,EVE,422,18.6,reference
892a1072cc7ffff,MD,304,13.38,reference
892a1072cc7ffff,NIGHT,70,3.05,reference
892a1072cc7ffff,PM,483,21.29,reference
892a1072ccbffff,AM,655,28.89,reference
892a1072ccbffff,EARLY,114,4.99,reference
892a1072ccbffff,EVE,592,26.1,reference
892a1072ccbffff,MD,586,25.84,reference
892a1072ccbffff,NIGHT,79,3.45,reference
892a1072ccbffff,PM,804,35.47,reference
892a1072ccfffff,AM,122,5.34,reference
892a1072ccfffff,EARLY,20,0.84,reference
892a1072ccfffff,EVE,269,11.84,reference
892a1072ccfffff,MD,178,7.82,reference
892a1072ccfffff,NIGHT,55,2.39,reference
892a1072ccfffff,PM,354,15.59,reference
892a1072cd3ffff,AM,287,12.63,reference
892a1072cd3ffff,EARLY,147,6.45,reference
892a1072cd3ffff,EVE,527,23.23,reference
892a1072cd3ffff,MD,362,15.95,reference
892a1072cd3ffff,NIGHT,134,5.87,reference
892a1072cd3ffff,PM,501,22.08,reference
892a1072cd7ffff,AM,330,14.53,reference
892a1072cd7ffff,EARLY,211,9.28,reference
892a1072cd7ffff,EVE,744,32.82,reference
892a1072cd7ffff,MD,565,24.91,reference
892a1072cd7ffff,NIGHT,223,9.81,reference
892a1072cd7ffff,PM,727,32.07,reference
892a1072cdbffff,AM,818,36.09,reference
892a1072cdbffff,EARLY,243,10.69,reference
892a1072cdbffff,EVE,804,35.47,reference
892a1072cdbffff,MD,793,34.98,reference
892a1072cdbffff,NIGHT,130,5.7,reference
892a1072cdbffff,PM,1038,45.8,reference
892a1072d07ffff,AM,232,10.2,reference
892a1072d07ffff,EARLY,34,1.46,reference
892a1072d07ffff,EVE,479,21.11,reference
892a1072d07ffff,MD,428,18.86,reference
892a1072d07ffff,NIGHT,55,2.39,reference
892a1072d07ffff,PM,523,23.06,reference
892a1072d0bffff,AM,69,3.0,reference
892a1072d0bffff,EARLY,31,1.33,reference
892a1072d0bffff,EVE,171,7.51,reference
892a1072d0bffff,MD,161,7.07,reference
892a1072d0bffff,NIGHT,29,1.24,reference
892a1072d0bffff,PM,282,12.41,reference
892a1072d0fffff,AM,450,19.83,reference
892a1072d0fffff,EARLY,88,3.84,reference
892a1072d0fffff,EVE,889,39.22,reference
892a1072d0fffff,MD,708,31.23,reference
892a1072d0fffff,NIGHT,92,4.02,reference
892a1072d0fffff,PM,1140,50.31,reference
892a1072d23ffff,AM,173,7.6,reference
892a1072d23ffff,EARLY,31,1.33,reference
892a1072d23ffff,EVE,181,7.95,reference
892a1072d23ffff,MD,215,9.45,reference
892a1072d23ffff,NIGHT,30,1.28,reference
892a1072d23ffff,PM,210,9.23,reference
892a1072d27ffff,AM,78,3.4,reference
892a1072d27ffff,EARLY,31,1.33,reference
892a1072d27ffff,EVE,117,5.12,reference
892a1072d27ffff,MD,103,4.51,reference
892a1072d27ffff,NIGHT,18,0.75,reference
892a1072d27ffff,PM,156,6.85,reference
892a1072d2fffff,AM,176,7.73,reference
892a1072d2fffff,EARLY,76,3.31,reference
892a1072d2fffff,EVE,281,12.37,reference
892a1072d2fffff,MD,342,15.06,reference
892a1072d2fffff,NIGHT,45,1.94,reference
892a1072d2fffff,PM,467,20.58,reference
892a1072d33ffff,AM,37,1.59,reference
892a1072d33ffff,EARLY,12,0.49,reference
892a1072d33ffff,EVE,137,6.01,reference
892a1072d33ffff,MD,95,4.15,reference
892a1072d33ffff,NIGHT,13,0.53,reference
892a1072d33ffff,PM,186,8.17,reference
892a1072d37ffff,AM,52,2.25,reference
892a1072d37ffff,EARLY,17,0.71,reference
892a1072d37ffff,EVE,92,4.02,reference
892a1072d37ffff,MD,110,4.81,reference
892a1072d37ffff,NIGHT,12,0.49,reference
892a1072d37ffff,PM,145,6.36,reference
892a1072d3bffff,AM,105,4.59,reference
892a1072d3bffff,EARLY,28,1.19,reference
892a1072d3bffff,EVE,156,6.85,reference
892a1072d3bffff,MD,144,6.32,reference
892a1072d3bffff,NIGHT,32,1.37,reference
892a1072d3bffff,PM,218,9.58,reference
892a1072d4bffff,AM,82,3.58,reference
892a1072d4bffff,EARLY,38,1.63,reference
892a1072d4bffff,EVE,141,6.18,reference
892a1072d4bffff,MD,109,4.77,reference
892a1072d4bffff,NIGHT,22,0.93,reference
892a1072d4bffff,PM,175,7.69,reference
892a1072d53ffff,AM,68,2.96,reference
892a1072d53ffff,EARLY,25,1.06,reference
892a1072d53ffff,EVE,116,5.08,reference
892a1072d53ffff,MD,77,3.36,reference
892a1072d53ffff,NIGHT,9,0.35,reference
892a1072d53ffff,PM,99,4.33,reference
892a1072d5bffff,AM,57,2.47,reference
892a1072d5bffff,EARLY,14,0.57,reference
892a1072d5bffff,EVE,56,2.43,reference
892a1072d5bffff,MD,65,2.83,reference
892a1072d5bffff,NIGHT,22,0.93,reference
892a1072d5bffff,PM,96,4.2,reference
892a1072d63ffff,AM,58,2.52,reference
892a1072d63ffff,EARLY,21,0.88,reference
892a1072d63ffff,EVE,131,5.74,reference
892a1072d63ffff,MD,101,4.42,reference
892a1072d63ffff,NIGHT,7,0.27,reference
892a1072d63ffff,PM,123,5.39,reference
892a1072d67ffff,AM,353,15.55,reference
892a1072d67ffff,EARLY,81,3.53,reference
892a1072d67ffff,EVE,381,16.78,reference
892a1072d67ffff,MD,426,18.77,reference
892a1072d67ffff,NIGHT,70,3.05,reference
892a1072d67ffff,PM,512,22.57,reference
892a1072d6bffff,AM,14,0.57,reference
892a1072d6bffff,EARLY,23,0.97,reference
892a1072d6bffff,EVE,192,8.44,reference
892a1072d6bffff,MD,86,3.75,reference
892a1072d6bffff,NIGHT,30,1.28,reference
892a1072d6bffff,PM,225,9.89,reference
892a1072d6fffff,AM,143,6.27,reference
892a1072d6fffff,EARLY,40,1.72,reference
892a1072d6fffff,EVE,162,7.11,reference
892a1072d6fffff,MD,179,7.86,reference
892a1072d6fffff,NIGHT,23,0.97,reference
892a1072d6fffff,PM,204,8.97,reference
892a1072d73ffff,AM,82,3.58,reference
892a1072d73ffff,EARLY,35,1.5,reference
892a1072d73ffff,EVE,258,11.35,reference
892a1072d73ffff,MD,200,8.79,reference
892a1072d73ffff,NIGHT,47,2.03,reference
892a1072d73ffff,PM,299,13.16,reference
892a1072d77ffff,AM,133,5.83,reference
892a1072d77ffff,EARLY,31,1.33,reference
892a1072d77ffff,EVE,217,9.54,reference
892a1072d77ffff,MD,201,8.83,reference
892a1072d77ffff,NIGHT,40,1.72,reference
892a1072d77ffff,PM,277,12.19,reference
892a1072d9bffff,AM,411,18.11,reference
892a1072d9bffff,EARLY,91,3.98,reference
892a1072d9bffff,EVE,459,20.23,reference
892a1072d9bffff,MD,411,18.11,reference
892a1072d9bffff,NIGHT,45,1.94,reference
892a1072d9bffff,PM,599,26.41,reference
892a1072da7ffff,AM,21,0.88,reference
892a1072da7ffff,EARLY,5,0.18,reference
892a1072da7ffff,EVE,243,10.69,reference
892a1072da7ffff,MD,91,3.98,reference
892a1072da7ffff,NIGHT,6,0.22,reference
892a1072da7ffff,PM,481,21.2,reference
892a1072dc3ffff,AM,221,9.72,reference
892a1072dc3ffff,EARLY,55,2.39,reference
892a1072dc3ffff,EVE,173,7.6,reference
892a1072dc3ffff,MD,258,11.35,reference
892a1072dc3ffff,NIGHT,24,1.02,reference
892a1072dc3ffff,PM,249,10.95,reference
892a1072dc7ffff,AM,132,5.79,reference
892a1072dc7ffff,EARLY,18,0.75,reference
892a1072dc7ffff,EVE,146,6.4,reference
892a1072dc7ffff,MD,144,6.32,reference
892a1072dc7ffff,NIGHT,26,1.1,reference
892a1072dc7ffff,PM,198,8.7,reference
892a1072dcbffff,AM,412,18.15,reference
