zone_id,h3_cell,weight
48,892a10721a7ffff,0.05263157894736842
48,892a100d26bffff,0.05263157894736842
48,892a100d263ffff,0.05263157894736842
48,892a100d273ffff,0.05263157894736842
48,892a100d20bffff,0.05263157894736842
48,892a100d257ffff,0.05263157894736842
48,892a100d253ffff,0.05263157894736842
50,892a1072c0fffff,0.05263157894736842
50,892a1072c0bffff,0.05263157894736842
50,892a1072c73ffff,0.05263157894736842
50,892a1072c77ffff,0.05263157894736842
50,892a1072c3bffff,0.05263157894736842
50,892a1072c07ffff,0.05263157894736842
50,892a1072c03ffff,0.05263157894736842
50,892a1072c1bffff,0.05263157894736842
50,892a1072c57ffff,0.05263157894736842
50,892a1072c47ffff,0.05263157894736842
50,892a1072c7bffff,0.05263157894736842
50,892a1072c63ffff,0.05263157894736842
50,892a1072c67ffff,0.05263157894736842
50,892a1072c2bffff,0.05263157894736842
50,892a1072c23ffff,0.05263157894736842
50,892a1072c33ffff,0.05263157894736842
50,892a1072cabffff,0.05263157894736842
50,892a1072c17ffff,0.05263157894736842
50,892a1072c13ffff,0.05263157894736842
68,892a1008893ffff,0.0625
68,892a1008c67ffff,0.0625
68,892a100889bffff,0.0625
68,892a1008883ffff,0.0625
68,892a1008897ffff,0.0625
68,892a1008c2fffff,0.0625
68,892a1008c2bffff,0.0625
68,892a1008c77ffff,0.0625
68,892a100888bffff,0.0625
68,892a100888fffff,0.0625
68,892a1008887ffff,0.0625
68,892a1008d4bffff,0.0625
68,892a1008d5bffff,0.0625
68,892a1008c27ffff,0.0625
68,892a1008c23ffff,0.0625
68,892a1008c3bffff,0.0625
74,892a1072c8fffff,0.05263157894736842
74,892a1072c8bffff,0.05263157894736842
74,892a1072c13ffff,0.05263157894736842
74,892a1072c17ffff,0.05263157894736842
74,892a1072cbbffff,0.05263157894736842
74,892a1072c87ffff,0.05263157894736842
74,892a1072c83ffff,0.05263157894736842
74,892a1072c9bffff,0.05263157894736842
74,892a1072cd7ffff,0.05263157894736842
74,892a1072cc7ffff,0.05263157894736842
74,892a1072c1bffff,0.05263157894736842
74,892a1072c03ffff,0.05263157894736842
74,892a1072c07ffff,0.05263157894736842
74,892a1072cabffff,0.05263157894736842
74,892a1072ca3ffff,0.05263157894736842
74,892a1072cb3ffff,0.05263157894736842
74,892a100d34bffff,0.05263157894736842
74,892a1072c97ffff,0.05263157894736842
74,892a1072c93ffff,0.05263157894736842
75,892a1072ca7ffff,0.05263157894736842
75,892a1072ca3ffff,0.05263157894736842
75,892a1072cafffff,0.05263157894736842
75,892a1072ddbffff,0.05263157894736842
75,892a1072dd3ffff,0.05263157894736842
75,892a100d36bffff,0.05263157894736842
75,892a1072cb7ffff,0.05263157894736842
75,892a1072cb3ffff,0.05263157894736842
75,892a1072cbbffff,0.05263157894736842
75,892a1072cabffff,0.05263157894736842
75,892a1072c33ffff,0.05263157894736842
75,892a1072c37ffff,0.05263157894736842
75,892a1072dcbffff,0.05263157894736842
75,892a1072dc3ffff,0.05263157894736842
75,892a1072dd7ffff,0.05263157894736842
75,892a100d36fffff,0.05263157894736842
75,892a100d363ffff,0.05263157894736842
75,892a100d37bffff,0.05263157894736842
75,892a100d34fffff,0.05263157894736842
79,892a100d283ffff,0.05263157894736842
79,892a100d29bffff,0.05263157894736842
79,892a100d28bffff,0.05263157894736842
79,892a100d28fffff,0.05263157894736842
79,892a100d287ffff,0.05263157894736842
79,892a100d297ffff,0.05263157894736842
79,892a100d293ffff,0.05263157894736842
79,892a100d667ffff,0.05263157894736842
79,892a100d66fffff,0.05263157894736842
79,892a100d2d7ffff,0.05263157894736842
79,892a100d2c7ffff,0.05263157894736842
79,892a100d213ffff,0.05263157894736842
79,892a100d217ffff,0.05263157894736842
79,892a100d2bbffff,0.05263157894736842
79,892a100d2b3ffff,0.05263157894736842
79,892a100d04bffff,0.05263157894736842
79,892a100d05bffff,0.05263157894736842
79,892a100d62fffff,0.05263157894736842
79,892a100d62bffff,0.05263157894736842
87,892a1008b27ffff,0.05263157894736842
87,892a1008b23ffff,0.05263157894736842
87,892a1008b2fffff,0.05263157894736842
